2026-01-12 17:24:31,864 - INFO - ##################################################
2026-01-12 17:24:31,864 - INFO - Knowledge Graph : 4_1_AI_enhance_manually_2025-12-16_15-39-26_Noria.ttl
2026-01-12 17:24:31,864 - INFO - Number of Nodes : 461
2026-01-12 17:24:31,864 - INFO - Number of edges : 579
2026-01-12 17:24:31,864 - INFO - cumulative number of nodes : 461
2026-01-12 17:24:31,865 - INFO - degree_histogram : [0, 345, 22, 15, 14, 17, 2, 10, 6, 5, 4, 0, 1, 4, 1, 4, 3, 1, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]
2026-01-12 17:24:31,865 - INFO - number of self loop : 0
2026-01-12 17:24:31,865 - INFO - ####  KPIs ####
2026-01-12 17:24:31,865 - INFO - DiGraph density : 0.0027303593322644533
2026-01-12 17:24:31,866 - INFO - cumulative density : 0.0027303593322644533
2026-01-12 17:24:31,867 - INFO - Average degree connectivity : {23: 1.9565217391304348, 1: 0.0, 16: 2.8125, 10: 3.025, 22: 3.75, 8: 5.333333333333333, 15: 3.033333333333333, 19: 4.7894736842105265, 5: 2.3411764705882354, 28: 5.0, 4: 1.7857142857142858, 33: 4.303030303030303, 9: 5.7555555555555555, 7: 4.614285714285714, 2: 0.0, 3: 0.6888888888888889, 18: 2.3333333333333335, 12: 3.5833333333333335, 13: 4.25, 14: 3.642857142857143, 6: 3.1666666666666665, 17: 3.3529411764705883}
2026-01-12 17:24:31,868 - INFO - #### Subject, Object, predicate ####
2026-01-12 17:24:31,868 - INFO - RouterCore01,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,routercore01.techcorp.com:Gi0/0/1,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterCore01Gi0_0_1,Connection to DMZ Firewall 01.,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,TC-FW-DMZ-01,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,firewalldmz01.techcorp.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,NetworkTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,SN-FW-D01-GHI,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,2022-09-10T11:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,Firewall,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,observable#IPAddress10_0_0_2,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,PaloAltoFirewallPA500,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,Rack01U05,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,Firewall protecting the DMZ segment.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - FirewallDMZ01,DMZ Firewall 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - InternalMonitoringService,Internal Monitoring Service,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - InternalMonitoringService,Service providing monitoring capabilities for inte...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - InternalMonitoringService,ResourceFacingService,{'label': 'serviceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - InternalMonitoringService,MonitoringAlertingModule,{'label': 'subSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - DellPowerEdgeR740,org#DellTechnologies,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - DellPowerEdgeR740,Dell PowerEdge R740,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - DellPowerEdgeR740,High-performance rack server model from Dell.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - EventTTCRMOutageStatusChange1,TT-20240320-001 Status Change: Initialised to InPr...,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - EventTTCRMOutageStatusChange1,Trouble Ticket TT-20240320-001 status changed from...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - EventTTCRMOutageStatusChange1,2024-03-20T10:06:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - EventTTCRMOutageStatusChange1,ITSMSystem,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterInterfaceTroubleshootPlan,Router Interface Troubleshooting Procedure,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterInterfaceTroubleshootPlan,PostCondNetworkInterfaceUp,{'label': 'operationPlanPostCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterInterfaceTroubleshootPlan,Procedure for diagnosing and resolving issues with...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,880 - INFO - RouterInterfaceTroubleshootPlan,PreCondNetworkInterfaceDown,{'label': 'operationPlanPreCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,Link: Core Router to DMZ Firewall,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,FirewallDMZ01,{'label': 'networkLinkTerminationResourceDestination', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,LINK-RTR-FW-DMZ,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,NetworkTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,Fiber Optic 40Gbps,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,High-speed link between Core Router 01 and DMZ Fir...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,RouterCore01,{'label': 'networkLinkTerminationResourceOrigin', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - LinkCoreRouterToFirewall,2021-06-01T09:30:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,monvm01.techcorp.com:eth0,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,Virtual Ethernet interface 0 on Monitoring VM 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,LinkVMMonitoringToVirtualSwitch,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,virtual,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,Uplink to virtual switch for monitoring traffic.,{'label': 'networkInterfaceDescription', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - VMMonitoring01Eth0,VMMonitoring01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,ServerCRMProd01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,Event indicating high CPU utilization on CRM Produ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,2024-03-20T10:05:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,Major,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,CRMServerRestartPlan,{'label': 'alarmProposedRepairAction', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,Server CPU High Alert,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,CPU utilization on crmprod01.techcorp.com exceeded...,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - EventServerCPUHigh,MonitoringPlatform,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PreCondNetworkInterfaceDown,Condition: A critical network interface is in an o...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PreCondNetworkInterfaceDown,Network Interface Down Pre-Condition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PreCondNetworkInterfaceDown,Monitoring system reports interface Gi0/0/1 on rou...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PostCondNetworkInterfaceUp,Monitoring system reports interface Gi0/0/1 on rou...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PostCondNetworkInterfaceUp,Network Interface Up Post-Condition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PostCondNetworkInterfaceUp,Expected outcome: The network interface is in an o...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - ServerRoomA,bot#DCPARIS,{'label': 'hasSpace', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - ServerRoomA,Primary server room in the Paris Data Center.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - ServerRoomA,Rack15U10,{'label': 'hasZone', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - ServerRoomA,Server Room A,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - ServerRoomA,Salle Serveurs A,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - ServerRoomA,Rack12U20,{'label': 'hasZone', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PostCondCRMAppRunning,CRM service monitoring shows 'up'; users can log i...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,881 - INFO - PostCondCRMAppRunning,Expected outcome: CRM application services are run...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - PostCondCRMAppRunning,CRM Application Running Post-Condition,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - VMMonitoring01Status,Current operational status of the Monitoring VM.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - VMMonitoring01Status,Running,{'label': 'virtualServerStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,882 - INFO - VMMonitoring01Status,Monitoring VM 01 Operational Status,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - CiscoCatalyst9300,org#CiscoSystems,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,882 - INFO - CiscoCatalyst9300,Cisco Catalyst 9300,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - CiscoCatalyst9300,Enterprise-grade network switch from Cisco.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack12U20,Rack 12, Unit 20,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack12U20,ServerRoomA,{'label': 'hasSpace', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack12U20,12,{'label': 'locusLine', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack12U20,20,{'label': 'locusRow', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack12U20,Specific location for a server in Server Room A.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack15U10,ServerRoomA,{'label': 'hasSpace', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack15U10,15,{'label': 'locusLine', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack15U10,Specific location for a server in Server Room A.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack15U10,Rack 15, Unit 10,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - Rack15U10,10,{'label': 'locusRow', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - PaloAltoFirewallPA500,Palo Alto Networks PA-500,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - PaloAltoFirewallPA500,Next-generation firewall appliance.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - PaloAltoFirewallPA500,org#PaloAltoNetworks,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,882 - INFO - observable#IPAddress10_0_0_1,10.0.0.1,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - observable#IPAddress10_0_0_1,IP address for Core Router 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - org#DellTechnologies,Dell Technologies,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - org#DellTechnologies,Multinational technology company that develops, se...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - observable#IPAddress192_168_1_10,192.168.1.10,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - observable#IPAddress192_168_1_10,IP address for CRM Production Server 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - JaneSmithCUid,Jane Smith's Corporate ID,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - JaneSmithCUid,JaneSmith,{'label': 'holdsAccount', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,882 - INFO - JaneSmithCUid,jsmith,{'label': 'accountName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - JaneSmithCUid,Corporate User Identifier for Jane Smith.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - observable#IPAddress192_168_1_11,IP address for CRM Development Server 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - observable#IPAddress192_168_1_11,192.168.1.11,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - TT_CRM_Outage_Screenshot,2024-03-20T10:08:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - TT_CRM_Outage_Screenshot,CRM Outage Screenshot,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - TT_CRM_Outage_Screenshot,image/png,{'label': 'format', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,882 - INFO - TT_CRM_Outage_Screenshot,TT_CRM_Outage_20240320,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-12 17:24:31,883 - INFO - TT_CRM_Outage_Screenshot,Screenshot of the unresponsive CRM application.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - observable#IPAddress10_0_0_2,IP address for DMZ Firewall 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - observable#IPAddress10_0_0_2,10.0.0.2,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - NetworkFlapPattern,Anomaly pattern indicating an unstable network lin...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - NetworkFlapPattern,Network Interface Flapping Anomaly Pattern,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - NetworkFlapPattern,Interface operational status changes from UP to DO...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - org#PaloAltoNetworks,Palo Alto Networks,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - org#PaloAltoNetworks,American multinational cybersecurity company.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - observable#IPAddress172_16_0_10,172.16.0.10,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - observable#IPAddress172_16_0_10,IP address for Monitoring VM 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-12 17:24:31,883 - INFO - #### NODES #### :461
