2026-02-02 16:00:14,578 - INFO - ##################################################
2026-02-02 16:00:14,578 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-02-02/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-02-02_14-22-02_Noria.ttl
2026-02-02 16:00:14,578 - INFO - Number of Nodes : 571
2026-02-02 16:00:14,579 - INFO - Number of edges : 764
2026-02-02 16:00:14,579 - INFO - cumulative number of nodes : 571
2026-02-02 16:00:14,579 - INFO - degree_histogram : [0, 413, 26, 21, 21, 14, 8, 9, 21, 10, 3, 3, 1, 3, 1, 2, 1, 3, 1, 2, 1, 0, 2, 0, 0, 3, 0, 1, 0, 0, 1]
2026-02-02 16:00:14,579 - INFO - number of self loop : 0
2026-02-02 16:00:14,579 - INFO - ####  KPIs ####
2026-02-02 16:00:14,579 - INFO - DiGraph density : 0.0023473745660122286
2026-02-02 16:00:14,580 - INFO - cumulative density : 0.0023473745660122286
2026-02-02 16:00:14,582 - INFO - Average degree connectivity : {8: 4.916666666666667, 1: 0.009685230024213076, 17: 1.9803921568627452, 7: 4.619047619047619, 22: 2.659090909090909, 2: 0.21153846153846154, 20: 5.7, 3: 2.4285714285714284, 9: 6.966666666666667, 10: 2.1, 13: 3.2564102564102564, 5: 0.6, 25: 4.746666666666667, 11: 4.0606060606060606, 30: 4.5, 27: 2.4814814814814814, 15: 0.7, 18: 5.111111111111111, 19: 4.184210526315789, 4: 1.9642857142857142, 6: 0.5208333333333334, 14: 4.0, 12: 5.833333333333333, 16: 4.6875}
2026-02-02 16:00:14,582 - INFO - #### Subject, Object, predicate ####
2026-02-02 16:00:16,211 - INFO - trouble tickets nodes :['TroubleTicket_TT001', 'TroubleTicket_TT002']
2026-02-02 16:00:16,211 - INFO - change request nodes :['ChangeRequest_CR002', 'ChangeRequest_CR001']
2026-02-02 16:00:16,211 - INFO - application nodes :['App_CorporateWebsite', 'App_NMS', 'App_InternalCRM', 'App_MonitoringSystem', 'App_SIEM']
2026-02-02 16:00:16,211 - INFO - network resource nodes :['Resource_VM_App01', 'Resource_DB_Srv01', 'Resource_Router_Edge01', 'Resource_VirtualHost_ESXi01', 'Resource_ISP_Router', 'Resource_CoreSwitch01', 'Resource_WebSrv01']
2026-02-02 16:00:16,211 - INFO - network interface nodes :['NetworkInterface_Edge01_Ge0_0_0', 'NetworkInterface_Edge01_Ge0_0_1', 'NetworkInterface_WebSrv01_Eth0']
2026-02-02 16:00:16,212 - INFO - network link nodes :['NetworkLink_Edge01_to_ISP', 'NetworkLink_WebSrv01_to_CoreSwitch']
2026-02-02 16:00:16,212 - INFO - ##################################################

2026-02-02 16:00:16,532 - INFO - ##################################################
2026-02-02 16:00:16,532 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-02-02/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-02-02_14-16-21_Noria.ttl
2026-02-02 16:00:16,532 - INFO - Number of Nodes : 510
2026-02-02 16:00:16,532 - INFO - Number of edges : 585
2026-02-02 16:00:16,533 - INFO - cumulative number of nodes : 3227
2026-02-02 16:00:16,533 - INFO - degree_histogram : [0, 374, 34, 28, 19, 4, 10, 6, 8, 2, 7, 2, 1, 4, 2, 1, 0, 0, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2026-02-02 16:00:16,533 - INFO - number of self loop : 20
2026-02-02 16:00:16,533 - INFO - ####  KPIs ####
2026-02-02 16:00:16,533 - INFO - DiGraph density : 0.0022535536808043453
2026-02-02 16:00:16,533 - INFO - cumulative density : 0.019026527345699925
2026-02-02 16:00:16,535 - INFO - Average degree connectivity : {2: 0.45588235294117646, 1: 0.06149732620320856, 3: 0.7976190476190477, 13: 4.403846153846154, 4: 2.5789473684210527, 18: 2.9444444444444446, 20: 3.9, 5: 0.9, 6: 3.966666666666667, 19: 3.754385964912281, 8: 4.03125, 10: 3.142857142857143, 9: 3.0555555555555554, 12: 3.5833333333333335, 15: 0.6, 7: 2.8333333333333335, 14: 3.0, 34: 4.9411764705882355, 11: 2.6818181818181817}
2026-02-02 16:00:16,535 - INFO - #### Subject, Object, predicate ####
2026-02-02 16:00:16,535 - INFO - SIEMAlerts,SIEM Alerts,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - Approved,Approved,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,Corporate ERP Production Module,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,The live, production instance of the Corporate ERP...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,2023-01-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,JohnDoe,{'label': 'applicationModuleSupportLeader', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,ITOperationsTeam,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,ERP_PROD,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,CorporateERP,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CorporateERP-Prod,PROD,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - high,High,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - BruteForceAttempt,Pattern indicating multiple failed login attempts ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - BruteForceAttempt,More than 5 failed login attempts for the same use...,{'label': 'example', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - BruteForceAttempt,SecurityLoginFailure,{'label': 'hasCause', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - BruteForceAttempt,Brute Force Login Attempt Pattern,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,Main router for the corporate network backbone, ha...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,Router,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,RackA2PositionU5,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,2021-05-01T09:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,JuniperMX204,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,NetworkAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,SN-CR-001,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,corerouter01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CoreRouter01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,Closed,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,2024-04-25T02:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,StandardChange,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,false,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,DBServer01,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,AliceJohnson,{'label': 'changeRequestInitiatorParty', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,2024-04-25T02:15:00+00:00,{'label': 'changeRequestActualStartTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,Upgrade database software on DBServer01 to the lat...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,535 - INFO - CR-20240425-001,PT1H30M,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,CR-DB-2024-001,{'label': 'documentExternalId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,https://itsm.example.com/changes/CR-20240425-001,{'label': 'documentHRef', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,CorporateERP,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,2024-04-25T04:00:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,DBServer01 Software Upgrade,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,2024-04-25T03:45:00+00:00,{'label': 'changeRequestActualEndTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,DBUpgradeProcedure,{'label': 'changeRequestSpecification', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,2024-04-22T09:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - CR-20240425-001,DBUpgradeSuccess,{'label': 'documentStatusHistory', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - Closed,Closed,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - RestartDBService,Standard operating procedure to safely restart the...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - RestartDBService,Restart Database Service Procedure,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - RestartDBService,DBServiceUp,{'label': 'operationPlanPostCondition', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - RestartDBService,DBServiceDown,{'label': 'operationPlanPreCondition', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DellPowerEdgeR740,High-performance 2U rack server model, commonly us...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DellPowerEdgeR740,Dell,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DellPowerEdgeR740,Dell PowerEdge R740,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBServer01,DBAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DBServer01,Database Server 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBServer01,2022-02-20T11:30:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBServer01,DellPowerEdgeR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DBServer01,PhysicalServer,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DBServer01,Primary database server for the Corporate ERP appl...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBServer01,RackB1PositionU1,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DBServer01,192.168.10.11,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBServer01,SN-DB-001,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBServer01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DBServer01,dbserver01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBAdminTeam,TicketingSystem,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - DBAdminTeam,All requests for database changes or support must ...,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBAdminTeam,9:00-17:00 (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBAdminTeam,Team responsible for the management, performance, ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBAdminTeam,Équipe Administration Bases de Données,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - DBAdminTeam,Database Administration Team,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,Repeated Login Failure Alert,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,User 'jdoe' failed to log in 5 times within 1 minu...,{'label': 'logText', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,2024-04-26T09:15:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,Alert from SIEM indicating multiple failed login a...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,AppServer01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,Warning,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - SecurityLoginFailure,SecurityInformationEventManagement,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,536 - INFO - BranchOfficeA,Agence A,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - BranchOfficeA,Remote branch office location, connected to the ma...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - BranchOfficeA,Smallville,{'label': 'sitePrincipalAddressCityName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - BranchOfficeA,20002,{'label': 'sitePrincipalAddressPostalCode', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - BranchOfficeA,456 Business Road,{'label': 'sitePrincipalAddress', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,536 - INFO - BranchOfficeA,branch office,{'label': 'siteType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - BranchOfficeA,BOA,{'label': 'siteId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - BranchOfficeA,US,{'label': 'sitePrincipalAddressCountry', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - BranchOfficeA,Branch Office A,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,Virtual LAN for ERP,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,VirtualHost01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,VirtualMachineERP,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,ITOperationsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,VLAN-ERP,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,Virtual Ethernet,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,2023-04-01T09:00:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - VirtualLAN-ERP,Internal virtual network segment dedicated to ERP ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - JuniperMX204,Juniper,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - JuniperMX204,Juniper MX204,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - JuniperMX204,Compact, high-density universal routing platform, ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - Juniper,Juniper Networks,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - Juniper,American multinational corporation that develops a...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,WAN-Link1,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,Jane Smith,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,+1-555-987-6543,{'label': 'phone', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,Email,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,CoreRouter01,{'label': 'agentManagesResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,Network Administrator, responsible for core routin...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - JaneSmith,mailto:jane.smith@example.com,{'label': 'mbox', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,WAN-DC01-BOA,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,BranchRouter01,{'label': 'networkLinkTerminationResourceDestination', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,Wide Area Network link connecting Main Data Center...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,2021-03-10T10:00:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,WAN Link to Branch Office A,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,NetworkAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - WAN-Link1,MPLS,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,Interface GigabitEthernet0/0/1 on corerouter01.cor...,{'label': 'logText', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,2024-04-20T10:10:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,CoreRouter01-Ge0-0-1,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,Network Interface Down Alert,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,Major,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,537 - INFO - NetworkInterfaceDown,Alert indicating that CoreRouter01's interface Ge0...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,537 - INFO - MonitoringSystem,ITOperationsTeam,{'label': 'elementManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,2001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,InfrastructureManagement,{'label': 'applicationType', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,MON,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,MON-SYS,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,Application for real-time monitoring of IT infrast...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,Système de Supervision Centralisé,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,Central Monitoring System,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - MonitoringSystem,AppServer01,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - ITOperationsTeam,IT Operations Team,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - ITOperationsTeam,For critical incidents, follow the PagerDuty escal...,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - ITOperationsTeam,PagerDuty,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - ITOperationsTeam,24/7,{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - ITOperationsTeam,Équipe Opérations IT,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - ITOperationsTeam,Team responsible for day-to-day IT infrastructure ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - jdoe,John Doe's Corporate ID,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - jdoe,jdoe,{'label': 'accountName', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - jdoe,JohnDoe,{'label': 'holdsAccount', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,LAN-DC01-SEG1,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,LAN Segment 1 - Data Center,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,NetworkAdminTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,AppServer01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,DBServer01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,2021-04-20T08:00:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,Ethernet,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,Local Area Network segment connecting servers and ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - LAN-Segment1,CoreRouter01,{'label': 'networkLinkTerminationResource', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - up,Up,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP-Eth0,VirtualMachineERP,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP-Eth0,virtual,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP-Eth0,Virtual network interface for the ERP Virtual Mach...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP-Eth0,VirtualLAN-ERP,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP-Eth0,ERP VM Ethernet 0,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP-Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP,VirtualHost01,{'label': 'clusterController', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP,VMwareESXi,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-02-02 16:00:16,538 - INFO - VirtualMachineERP,Virtual machine hosting the Corporate ERP applicat...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
