2026-01-16 17:59:18,543 - INFO - ##################################################
2026-01-16 17:59:18,543 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_fully_created_by_AI/2025-10-21/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-21_10-33-12_Noria.ttl
2026-01-16 17:59:18,543 - INFO - Number of Nodes : 539
2026-01-16 17:59:18,544 - INFO - Number of edges : 745
2026-01-16 17:59:18,544 - INFO - cumulative number of nodes : 539
2026-01-16 17:59:18,544 - INFO - degree_histogram : [0, 381, 41, 17, 20, 8, 17, 4, 6, 4, 8, 5, 6, 1, 2, 2, 1, 1, 2, 3, 3, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2026-01-16 17:59:18,545 - INFO - number of self loop : 23
2026-01-16 17:59:18,545 - INFO - ####  KPIs ####
2026-01-16 17:59:18,545 - INFO - DiGraph density : 0.0025691249801711833
2026-01-16 17:59:18,546 - INFO - cumulative density : 0.0025691249801711833
2026-01-16 17:59:18,549 - INFO - Average degree connectivity : {18: 4.527777777777778, 1: 0.007874015748031496, 7: 5.071428571428571, 6: 2.823529411764706, 13: 7.0, 2: 0.4146341463414634, 14: 1.6785714285714286, 12: 5.805555555555555, 3: 0.8431372549019608, 19: 3.491228070175439, 11: 5.581818181818182, 28: 5.5, 8: 5.354166666666667, 4: 0.9625, 27: 3.037037037037037, 10: 6.7375, 5: 1.025, 16: 5.125, 38: 6.394736842105263, 17: 7.352941176470588, 22: 6.045454545454546, 21: 2.9365079365079363, 20: 3.466666666666667, 9: 4.75, 15: 3.3333333333333335}
2026-01-16 17:59:18,549 - INFO - #### Subject, Object, predicate ####
2026-01-16 17:59:18,549 - INFO - Resource005,SN-ER01-JKL234,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}

2026-01-16 17:59:19,529 - INFO - ##################################################
2026-01-16 17:59:19,529 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_fully_created_by_AI/2025-10-21/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-21_10-36-41_Noria.ttl
2026-01-16 17:59:19,529 - INFO - Number of Nodes : 453
2026-01-16 17:59:19,529 - INFO - Number of edges : 506
2026-01-16 17:59:19,529 - INFO - cumulative number of nodes : 2043
2026-01-16 17:59:19,530 - INFO - degree_histogram : [0, 326, 44, 23, 10, 11, 2, 7, 7, 6, 2, 2, 1, 1, 1, 2, 3, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1]
2026-01-16 17:59:19,530 - INFO - number of self loop : 28
2026-01-16 17:59:19,530 - INFO - ####  KPIs ####
2026-01-16 17:59:19,530 - INFO - DiGraph density : 0.0024712340541913303
2026-01-16 17:59:19,530 - INFO - cumulative density : 0.009589701144466445
2026-01-16 17:59:19,533 - INFO - Average degree connectivity : {7: 3.4489795918367347, 1: 0.07975460122699386, 4: 1.825, 2: 0.5681818181818182, 9: 3.4074074074074074, 16: 2.5833333333333335, 12: 4.833333333333333, 3: 0.927536231884058, 28: 3.642857142857143, 8: 3.8392857142857144, 11: 2.8636363636363638, 15: 2.3, 19: 3.973684210526316, 14: 0.9285714285714286, 5: 2.8181818181818183, 18: 4.333333333333333, 6: 3.4166666666666665, 10: 3.6, 20: 2.85, 13: 0.5384615384615384}
2026-01-16 17:59:19,533 - INFO - #### Subject, Object, predicate ####
2026-01-16 17:59:19,533 - INFO - NetworkInterface_RouterCore01_Ge0_0_1,RouterCore01 GigabitEthernet 0/0/1,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - NetworkInterface_RouterCore01_Ge0_0_1,Up,{'label': 'networkInterfaceOperationalStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - NetworkInterface_RouterCore01_Ge0_0_1,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - NetworkInterface_RouterCore01_Ge0_0_1,Interface connecting Core Router 01 to the DMZ fir...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - NetworkInterface_RouterCore01_Ge0_0_1,10,{'label': 'networkInterfaceRoutingPriorityMetric', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - NetworkInterface_RouterCore01_Ge0_0_1,Resource_RouterCore01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Service_EnterpriseVPN,CustomerFacingService,{'label': 'serviceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Service_EnterpriseVPN,Application_CorpInternetAccess,{'label': 'subSystemOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Service_EnterpriseVPN,Provides secure remote access for employees to cor...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Service_EnterpriseVPN,Enterprise VPN Service,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - CustomerFacingService,Customer Facing Service,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Up,Up,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Up,Administrative Up,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resolved,Resolved,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resource_FirewallDMZ01,fw-dmz01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resource_FirewallDMZ01,172.16.0.1,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resource_FirewallDMZ01,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resource_FirewallDMZ01,Locus_RackA1_Unit10,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resource_FirewallDMZ01,DMZ Firewall 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,533 - INFO - Resource_FirewallDMZ01,ASSET-FW-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,SN-FW-001-DEF,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,2023-02-10T09:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,Firewall protecting the DMZ segment, providing ext...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,Application_CustomerPortal,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,ProductModel_PaloAltoFirewall,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - Resource_FirewallDMZ01,Firewall,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,Initial check shows Eth0 on DNS01 is administrativ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,2024-03-15T10:15:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,TroubleTicket_TT20240315_001,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,Agent_JohnDoe,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - TroubleTicketNote_TT20240315_001_Note1,TT-001 Note 1: Initial Diagnosis,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,2020-06-01T08:00:00+00:00,{'label': 'networkLinkInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,High-capacity fiber link between Paris and Lyon da...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,Core Link Paris-Lyon,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,Resource_RouterCore01,{'label': 'networkLinkTerminationResourceOrigin', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,Agent_NetworkOpsTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,NL-PAR-LYO-001,{'label': 'networkLinkId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,router-core02,{'label': 'networkLinkTerminationResourceDestination', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,NetworkInterface_RouterCore01_Ge0_0_0,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - NetworkLink_CoreLink_Paris_Lyon,optical fiber,{'label': 'networkLinkType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,Agent_JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,Production instance of the Corporate Internet Acce...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,org#OrgUnit_NetworkServices,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,Agent_NetworkOpsTeam,{'label': 'applicationModuleSupportTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,Application_CorpInternetAccess,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,534 - INFO - ApplicationModule_CorpInternetAccess_Prod,CIA_PROD,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ApplicationModule_CorpInternetAccess_Prod,PROD,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ApplicationModule_CorpInternetAccess_Prod,Corporate Internet Access Production Module,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ApplicationModule_CorpInternetAccess_Prod,2023-01-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ApplicationModule_CorpInternetAccess_Prod,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ApplicationModule_CorpInternetAccess_Prod,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ServerPatchingRoutine,Server Patching Routine,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - AnomalyPattern_HighDNSErrorRate,High DNS Error Rate Anomaly Pattern,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - AnomalyPattern_HighDNSErrorRate,Threshold breach on 'DNS_Error_Count' metric for m...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - AnomalyPattern_HighDNSErrorRate,Pattern indicating a potential DNS service issue, ...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ProductModel_VMwareESXi,VMware ESXi Hypervisor,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ProductModel_VMwareESXi,Virtualization platform for running virtual machin...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - ProductModel_VMwareESXi,www.vmware.com,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,2024-03-15T11:00:00+00:00,{'label': 'troubleTicketTargetRestorationDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Application_CorpInternetAccess,{'label': 'troubleTicketRelatedService', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,true,{'label': 'troubleTicketIsNotificationEnable', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Critical,{'label': 'troubleTicketSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Network interface failure on DNS server.,{'label': 'troubleTicketCause', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Failure,{'label': 'troubleTicketType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Supervision,{'label': 'troubleTicketOrigin', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,TotalBreakdown,{'label': 'troubleTicketCriticity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,TT-20240315-001,{'label': 'identifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Agent_DNSAdminTeam,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,2024-03-15T10:45:00+00:00,{'label': 'troubleTicketPlannedRestorationDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,2024-03-15T12:00:00+00:00,{'label': 'troubleTicketCommittedRestorationDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,P1,{'label': 'troubleTicketPriority', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,Nagios,{'label': 'troubleTicketSupervisionTool', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,EventRecord_RouterCore01_Alarm1,{'label': 'troubleTicketTrigger', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,DNS Server Outage Incident,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,535 - INFO - TroubleTicket_TT20240315_001,2024-03-15T10:10:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicket_TT20240315_001,Agent_NetworkOpsTeam,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicket_TT20240315_001,Primary DNS server dns01.corp.example.com is unrea...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicket_TT20240315_001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicket_TT20240315_001,EventRecord_DNS01_Log1,{'label': 'troubleTicketTrigger', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicket_TT20240315_001,2024-03-15T10:05:00+00:00,{'label': 'troubleTicketDetectionDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicket_TT20240315_001,Resource_DNS01,{'label': 'troubleTicketRelatedResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - Router,Router,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,TT-001 Note 2: Resolution Attempt,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,EventRecord_RouterCore01_ConfigChange,{'label': 'troubleTicketNoteCorrelatedExecution', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,2024-03-15T10:35:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,Eth0 on DNS01 brought up. Monitoring for stability...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,ConfigurationChange,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,TroubleTicket_TT20240315_001,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - TroubleTicketNote_TT20240315_001_Note2,Agent_JohnDoe,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - Minor,Minor,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,data center,{'label': 'siteType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,FR,{'label': 'sitePrincipalAddressCountry', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,48.8699,{'label': 'lat', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,75002,{'label': 'sitePrincipalAddressPostalCode', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,Paris Data Center,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,Primary data center located in Paris.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,DC-PAR-01,{'label': 'siteId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,Paris,{'label': 'sitePrincipalAddressCityName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,2.3333,{'label': 'long', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - bot#Site_ParisDC,123 Rue de la Paix,{'label': 'sitePrincipalAddressStreet', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - Application_CorpInternetAccess,Provides internet access for all corporate users a...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - Application_CorpInternetAccess,Corporate Internet Access,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,536 - INFO - Application_CorpInternetAccess,infrastructure,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,536 - INFO - Application_CorpInternetAccess,high,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Application_CorpInternetAccess,Network Services,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Application_CorpInternetAccess,1001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Application_CorpInternetAccess,Internet Gateway Management,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Application_CorpInternetAccess,CIA,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Application_CorpInternetAccess,CIA-APP,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,web-srv01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,Up,{'label': 'virtualServerStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,Agent_AppSupportTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,2023-05-01T11:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,ASSET-VM-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,192.168.10.100,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,VM-UUID-12345,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,Web Server VM 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,Virtual machine hosting the corporate customer por...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,ProductModel_VMwareESXi,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,Application_CustomerPortal,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - Resource_VMWebSrv01,VirtualMachine,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - InProduction,In Production,{'label': 'prefLabel', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,Completed,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,2024-03-22T01:30:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,false,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,Configuration,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,ServerPatchingRoutine,{'label': 'changeRequestSpecification', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,CR-20240312-002,{'label': 'identifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,Agent_AppSupportTeam,{'label': 'changeRequestActorParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,2024-03-22T01:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:19,537 - INFO - ChangeRequest_CR20240312_002,PT30M,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal', 'width': 1}
