2026-01-27 09:27:25,744 - INFO - ##################################################
2026-01-27 09:27:25,744 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-19/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-01-19_16-48-08_Noria.ttl
2026-01-27 09:27:25,744 - INFO - Number of Nodes : 381
2026-01-27 09:27:25,745 - INFO - Number of edges : 489
2026-01-27 09:27:25,745 - INFO - cumulative number of nodes : 381
2026-01-27 09:27:25,745 - INFO - degree_histogram : [0, 268, 24, 19, 16, 7, 8, 9, 5, 6, 3, 0, 4, 1, 1, 2, 0, 1, 2, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1]
2026-01-27 09:27:25,745 - INFO - number of self loop : 14
2026-01-27 09:27:25,745 - INFO - ####  KPIs ####
2026-01-27 09:27:25,745 - INFO - DiGraph density : 0.0033775383340240365
2026-01-27 09:27:25,746 - INFO - cumulative density : 0.0033775383340240365
2026-01-27 09:27:25,747 - INFO - Average degree connectivity : {4: 1.359375, 1: 0.0037313432835820895, 7: 4.873015873015873, 18: 3.7777777777777777, 19: 5.0, 29: 3.586206896551724, 2: 0.4375, 13: 3.4615384615384617, 17: 0.4117647058823529, 25: 3.8, 3: 0.5614035087719298, 6: 2.9166666666666665, 12: 3.5625, 8: 4.575, 5: 2.657142857142857, 15: 3.9, 10: 3.6333333333333333, 9: 3.8518518518518516, 14: 2.7142857142857144, 20: 2.175}
2026-01-27 09:27:25,747 - INFO - #### Subject, Object, predicate ####
2026-01-27 09:27:28,296 - INFO - trouble tickets nodes :['TroubleTicket_NET_002', 'TroubleTicket_CP_001']
2026-01-27 09:27:28,296 - INFO - change request nodes :['ChangeRequest_CP_001_CR1', 'ChangeRequest_FW_001_CR1']
2026-01-27 09:27:28,296 - INFO - application nodes :['Application_MonitoringSystem', 'Application_CustomerPortal']
2026-01-27 09:27:28,297 - INFO - network resource nodes :['Resource_Firewall01', 'Resource_DBServer01', 'Resource_WebServer02', 'Resource_WebServer01', 'Resource_CoreRouter01', 'Resource_LoadBalancer01']
2026-01-27 09:27:28,297 - INFO - network interface nodes :['NetworkInterface_DB01_Eth0', 'NetworkInterface_WS01_Eth0', 'NetworkInterface_FW01_Eth0', 'NetworkInterface_LB01_Eth1', 'NetworkInterface_CR01_Eth5']
2026-01-27 09:27:28,297 - INFO - network link nodes :['NetworkLink_DB01_CR01', 'NetworkLink_WS01_LB01', 'NetworkLink_LB01_CR01']
2026-01-27 09:27:28,297 - INFO - ##################################################

2026-01-27 09:27:29,427 - INFO - ##################################################
2026-01-27 09:27:29,427 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2026-01-19/vertex_ai/gemini-2.5-flash/4_1_AI_enhance_manually_2026-01-19_16-55-11_Noria.ttl
2026-01-27 09:27:29,427 - INFO - Number of Nodes : 319
2026-01-27 09:27:29,427 - INFO - Number of edges : 391
2026-01-27 09:27:29,427 - INFO - cumulative number of nodes : 1547
2026-01-27 09:27:29,428 - INFO - degree_histogram : [0, 245, 17, 7, 5, 3, 6, 5, 8, 5, 2, 1, 5, 0, 1, 2, 0, 1, 2, 3, 0, 0, 1]
2026-01-27 09:27:29,428 - INFO - number of self loop : 0
2026-01-27 09:27:29,428 - INFO - ####  KPIs ####
2026-01-27 09:27:29,428 - INFO - DiGraph density : 0.00385441927406794
2026-01-27 09:27:29,428 - INFO - cumulative density : 0.013629004775181735
2026-01-27 09:27:29,429 - INFO - Average degree connectivity : {19: 2.982456140350877, 12: 1.85, 2: 0.0, 15: 4.266666666666667, 3: 1.380952380952381, 1: 0.0, 8: 3.875, 6: 1.8055555555555556, 9: 2.533333333333333, 11: 1.0909090909090908, 4: 0.85, 10: 2.95, 5: 4.266666666666667, 22: 4.181818181818182, 18: 3.5833333333333335, 7: 2.7142857142857144, 17: 2.176470588235294, 14: 2.0}
2026-01-27 09:27:29,429 - INFO - #### Subject, Object, predicate ####
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Agent_NetworkOpsTeam,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Critical,{'label': 'troubleTicketSeverity', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,TT-20240420-001,{'label': 'documentExternalId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,InProgress,{'label': 'troubleTicketStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Agent_DNSAdminTeam,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Service_CorpDNSResolution,{'label': 'troubleTicketRelatedService', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,EventRecord_DNSOutageLog,{'label': 'troubleTicketTrigger', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Resource_DNS01,{'label': 'troubleTicketRelatedResource', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Supervision,{'label': 'troubleTicketOrigin', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Critical incident: Corporate DNS server is unreach...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Incident de panne du serveur DNS,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Failure,{'label': 'troubleTicketType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,Network connectivity issue to DNS server, likely a...,{'label': 'troubleTicketCause', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,429 - INFO - TroubleTicket_DNSOutage,2024-04-20T09:00:00+00:00,{'label': 'troubleTicketDetectionDateTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - TroubleTicket_DNSOutage,P1,{'label': 'troubleTicketPriority', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - TroubleTicket_DNSOutage,Nagios Monitoring,{'label': 'troubleTicketSupervisionTool', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - TroubleTicket_DNSOutage,https://itsm.example.com/tickets/TT-20240420-001,{'label': 'documentHRef', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - TroubleTicket_DNSOutage,DNS Server Outage Incident,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Agent_NetworkOpsTeam,Phone,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Agent_NetworkOpsTeam,Équipe Opérations Réseau,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Agent_NetworkOpsTeam,Team responsible for network infrastructure monito...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Agent_NetworkOpsTeam,For network incidents, open a P1 ticket and call t...,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Agent_NetworkOpsTeam,Network Operations Team,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Agent_NetworkOpsTeam,24/7 On-call,{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,2023-01-01T00:00:00+00:00,{'label': 'applicationModuleSlaLevelDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,InProduction,{'label': 'applicationModuleStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,Agent_AppDevTeam,{'label': 'applicationModuleAdministrationLeader', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,Corporate Intranet Production Module,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,Module de Production Intranet d'entreprise,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,Gold,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,org#Dept_AppDevelopment,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,Production instance of the Corporate Intranet appl...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,CORP-INTRA_PROD,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,Application_CorpIntranet,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - ApplicationModule_CorpIntranet_Prod,PROD,{'label': 'applicationModuleIdentifier', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Server,{'label': 'resourceType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,LOG-WEB-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Serveur Web d'entreprise 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Agent_AppDevTeam,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Application_CorpIntranet,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,2022-02-10T11:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Server hosting the corporate intranet application,...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,SN-DEL-R740-003,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Locus_RackA2_U10,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,ProductModel_DellR740,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,10.0.0.20,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,websrv01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Resource_WebSrv01,Corporate Web Server 01,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ActionPostCondition_FirewallUpgradeSuccess,Outcome: Firewall is operational on new software v...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ActionPostCondition_FirewallUpgradeSuccess,Firewall Upgrade Success Post-condition,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ActionPreCondition_DNSPrimaryDown,Primary DNS Server Down Pre-condition,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - ActionPreCondition_DNSPrimaryDown,Condition: Primary DNS server is unresponsive or r...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Locus_RackA2_U10,10,{'label': 'locusRow', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Locus_RackA2_U10,Specific location within Server Room A for a resou...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Locus_RackA2_U10,A2,{'label': 'locusLine', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - Locus_RackA2_U10,Room_ServerRoomA,{'label': 'hasSpace', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Locus_RackA2_U10,Rack A2, Unit 10,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,Agent_JohnDoe,{'label': 'logOriginatingAgent', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,Resource_RouterCore01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,Replaced faulty Ethernet cable on Gi0/0/1 of route...,{'label': 'logText', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,Record of John Doe replacing a faulty Ethernet cab...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,2024-04-20T10:08:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,Cable Replacement Action,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,430 - INFO - EventRecord_CableReplacement,Informational,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,430 - INFO - Agent_JohnDoe,John Doe,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_JohnDoe,CUid_JohnDoe,{'label': 'holdsAccount', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - Agent_JohnDoe,Individual member of the Network Operations Team, ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_JohnDoe,Jean Dupont,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_JohnDoe,09:00-17:00 (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_JohnDoe,Email,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - ProcedureExecutionContainer_RouterFix,EventRecord_CableReplacement,{'label': 'member', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - ProcedureExecutionContainer_RouterFix,Router Fix Execution Container,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - ProcedureExecutionContainer_RouterFix,Container for actions taken to fix the router inte...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_AppDevTeam,Équipe Développement Application,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_AppDevTeam,Chat,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - Agent_AppDevTeam,Team responsible for developing and maintaining th...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_AppDevTeam,Contact via internal chat for non-urgent issues. U...,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_AppDevTeam,09:00-18:00 (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - Agent_AppDevTeam,Application Development Team,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,-3,{'label': 'networkInterfaceLaserRxOpticalPower', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,0,{'label': 'networkInterfaceLaserRxHighPowerWarningThreshold', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,NetworkLink_CoreRouter_Firewall,{'label': 'networkInterfaceConnects', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,Interface connecting FirewallEdge01 to RouterCore0...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,FirewallEdge01 Ethernet 1,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,-2,{'label': 'networkInterfaceLaserTxOpticalPower', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,Resource_FirewallEdge01,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - NetworkInterface_FirewallEdge01_Eth1,-10,{'label': 'networkInterfaceLaserRxLowPowerWarningThreshold', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - OperationPlan_DNSFailover,DNS Failover Procedure,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - OperationPlan_DNSFailover,ActionPreCondition_DNSPrimaryDown,{'label': 'operationPlanPreCondition', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - OperationPlan_DNSFailover,Steps include verifying secondary server health, u...,{'label': 'example', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - OperationPlan_DNSFailover,ActionPostCondition_DNSServiceRestored,{'label': 'operationPlanPostCondition', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - OperationPlan_DNSFailover,Standard operating procedure for failing over DNS ...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,2024-04-20T10:30:00+00:00,{'label': 'troubleTicketTargetRestorationDateTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Supervision,{'label': 'troubleTicketOrigin', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Router Interface Down Incident,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Agent_NetworkOpsTeam,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,P2,{'label': 'troubleTicketPriority', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Resource_RouterCore01,{'label': 'troubleTicketRelatedResource', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Major incident: Core router interface went down, c...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,EventRecord_InterfaceDown,{'label': 'troubleTicketTrigger', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Agent_JohnDoe,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Service_CorpInternetAccess,{'label': 'troubleTicketRelatedService', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,431 - INFO - TroubleTicket_RouterInterfaceDown,Resolved,{'label': 'troubleTicketStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,2024-04-20T10:15:00+00:00,{'label': 'troubleTicketPlannedRestorationDateTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,Incident d'interface routeur hors service,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,2024-04-20T09:05:00+00:00,{'label': 'troubleTicketDetectionDateTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,TT-20240420-002,{'label': 'documentExternalId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,EventRecord_MaintenanceFreeze,{'label': 'troubleTicketFreezeItem', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,Major,{'label': 'troubleTicketSeverity', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,2024-04-20T11:00:00+00:00,{'label': 'troubleTicketCommittedRestorationDateTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,Physical cable fault on GigabitEthernet0/0/1, repl...,{'label': 'troubleTicketCause', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,EventRecord_CableReplacement,{'label': 'documentStatusHistory', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - TroubleTicket_RouterInterfaceDown,Failure,{'label': 'troubleTicketType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,DNS Server Unreachable Log,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,Application_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,CRITICAL: Host dns01.corp.example.com is DOWN - PI...,{'label': 'logText', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,Log entry indicating DNS server dns01.corp.example...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,Resource_DNS01,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,2024-04-20T09:00:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - EventRecord_DNSOutageLog,Critical,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,Mise à jour de zone DNS,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,Agent_DNSAdminTeam,{'label': 'changeRequestPilotParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,Service_CorpDNSResolution,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,Completed,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,2024-04-25T10:05:00+00:00,{'label': 'changeRequestActualStartTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,Configuration,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,CR-20240425-002,{'label': 'documentExternalId', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,432 - INFO - ChangeRequest_DNSConfigUpdate,2024-04-25T10:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,Update to DNS zone records for a new corporate app...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,Agent_AppDevTeam,{'label': 'changeRequestInitiatorParty', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,2024-04-25T10:20:00+00:00,{'label': 'changeRequestActualEndTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,Resource_DNS01,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,Normal,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,DNS Zone Update,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,P0D,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,false,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - ChangeRequest_DNSConfigUpdate,2024-04-25T10:30:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - Application_ChangeManagementSystem,Change Management System,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - Application_ChangeManagementSystem,org#Dept_ITOperations,{'label': 'elementManagedBy', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,433 - INFO - Application_ChangeManagementSystem,ITSM,{'label': 'applicationType', 'edge_type': 'entity_to_entity'}
2026-01-27 09:27:29,433 - INFO - Application_ChangeManagementSystem,Système de Gestion des Changements,{'label': 'label', 'edge_type': 'entity_to_literal'}
2026-01-27 09:27:29,433 - INFO - Application_ChangeManagementSystem,Application used to track and manage all changes t...,{'label': 'comment', 'edge_type': 'entity_to_literal'}
