2026-01-14 14:40:06,904 - INFO - ##################################################
2026-01-14 14:40:06,904 - INFO - Knowledge Graph : /home/pdooze/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_1/2025-10-21/vertex_ai/gemini-2.5-flash/4_1_prompt_fully_created_by_AI_2025-10-17_17-28-38_Noria.ttl
2026-01-14 14:40:06,904 - INFO - Number of Nodes : 214
2026-01-14 14:40:06,905 - INFO - Number of edges : 494
2026-01-14 14:40:06,905 - INFO - cumulative number of nodes : 214
2026-01-14 14:40:06,906 - INFO - degree_histogram : [0, 44, 31, 25, 31, 26, 9, 12, 7, 7, 7, 1, 5, 0, 0, 4, 2, 1, 0, 0, 0, 0, 0, 2]
2026-01-14 14:40:06,906 - INFO - number of self loop : 0
2026-01-14 14:40:06,907 - INFO - ####  KPIs ####
2026-01-14 14:40:06,907 - INFO - DiGraph density : 0.010837611337808785
2026-01-14 14:40:06,907 - INFO - cumulative density : 0.010837611337808785
2026-01-14 14:40:06,908 - INFO - Average degree connectivity : {10: 4.5, 7: 3.1785714285714284, 6: 5.222222222222222, 5: 5.007692307692308, 3: 4.226666666666667, 4: 7.080645161290323, 1: 0.8636363636363636, 17: 2.5294117647058822, 9: 4.396825396825397, 12: 5.066666666666666, 11: 2.0, 8: 4.053571428571429, 16: 1.9375, 2: 2.0, 15: 2.5166666666666666, 23: 1.7173913043478262}
2026-01-14 14:40:06,908 - INFO - #### Subject, Object, predicate ####
2026-01-14 14:40:06,908 - INFO - ApplicationModule2,Agent3,{'label': 'applicationModuleSupportTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - TT_BackupFailure_004,Resource_BackupServer,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - TT_BackupFailure_004,Major,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - TT_BackupFailure_004,DeferredIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - TT_BackupFailure_004,P3,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - Agent_DBA_Team,ticketing-system,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - Agent_DBA_Team,Resource_DBSrv01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,Agent_DBA_Team,{'label': 'changeRequestPilotParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,NetworkExtension,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,Standard,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,Resource_DBSrv01,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_DBDiskExpansion_002,Event_DBSrv01_DiskFull,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,Standard,{'label': 'changeRequestType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,Agent_AliceSmith,{'label': 'changeRequestActorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,Agent_NetOpsTeam,{'label': 'changeRequestInitiatorParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,Resource_CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,InternalIntervention,{'label': 'changeRequestCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - CR_RouterFirmwareUpgrade_003,OpPlan_RouterFirmwareUpgrade,{'label': 'usedProcedure', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - AppMod_Ecommerce_Prod,App_Ecommerce,{'label': 'applicationModuleOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - AppMod_Ecommerce_Prod,Agent_AppSupportL2,{'label': 'applicationModuleAdministrationTeam', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - AppMod_Ecommerce_Prod,Agent_BobJohnson,{'label': 'applicationModuleAdministrationLeader', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - AppMod_Ecommerce_Prod,InProduction,{'label': 'applicationModuleStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - AppMod_Ecommerce_Prod,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - AppMod_Ecommerce_Prod,Service_CustomerFacingWeb,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - NetLink_LoadBalancer01_to_WebSrv01,Resource_LoadBalancer01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,257 - INFO - NetLink_LoadBalancer01_to_WebSrv01,Resource_WebSrv01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,Locus_RackB1,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,App_Ecommerce,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,Agent_NetOpsTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,10.0.0.50,{'label': 'resourceManagementIPAddress', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,load-balancer,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_LoadBalancer01,ProductModel_CiscoASR1K,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,App_Ecommerce,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,Agent_DBA_Team,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,Service_CustomerFacingWeb,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,Locus_RackA2,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,10.0.0.20,{'label': 'resourceManagementIPAddress', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,ProductModel_DellPowerEdgeR750,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,physical-server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_DBSrv01,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Agent_AliceSmith,CUid_AliceSmith,{'label': 'holdsAccount', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - NetInt_Firewall01_Eth1,Resource_Firewall01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - NetInt_Firewall01_Eth1,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - NetInt_Firewall01_Eth1,NetLink_CoreRouter01_to_Firewall,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,172.16.0.254,{'label': 'resourceManagementIPAddress', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,Agent_SecurityTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,App_Ecommerce,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,App_BIPlatform,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,Locus_RackB1,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,ProductModel_PaloAltoFW,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Resource_Firewall01,firewall,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - TTNote_001_CustomerUpdate,InwardCustomerComments,{'label': 'troubleTicketNoteOperationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - TTNote_001_CustomerUpdate,Agent_AppSupportL2,{'label': 'creator', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - TTNote_001_CustomerUpdate,TT_EcommerceOutage_001,{'label': 'isPartOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - TTNote_001_CustomerUpdate,Customer,{'label': 'troubleTicketNoteCommentType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Site_DC_Paris,Room_NetworkRoomB,{'label': 'bot#containsZone', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Site_DC_Paris,Room_ServerRoomA,{'label': 'bot#containsZone', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Room_NetworkRoomB,Locus_RackB1,{'label': 'bot#hasSpace', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Agent_AppSupportL2,email,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Agent_AppSupportL2,Resource_VM_Analytics,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Agent_AppSupportL2,Resource_WebSrv01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - Agent_AppSupportL2,Resource_VirtualHost01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,258 - INFO - TT_NetworkIssue_003,Event_Router01_InterfaceDown,{'label': 'documentStatusHistory', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Service_CustomerFacingWeb,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Major,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Agent_NetOpsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Agent_AliceSmith,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,NetInt_CoreRouter01_Gi0_0_1,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Resource_CoreRouter01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,CorruptedService,{'label': 'troubleTicketCriticity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,InaccessibleDestination,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,NetLink_CoreRouter01_to_ISP,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_NetworkIssue_003,P2,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Event_Router01_InterfaceDown,Critical,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Event_Router01_InterfaceDown,Resource_CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Event_Router01_InterfaceDown,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Event_Router01_InterfaceDown,OpPlan_FiberTroubleshooting,{'label': 'alarmProposedRepairAction', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Agent_NetOpsTeam,Resource_Firewall01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Agent_NetOpsTeam,NetLink_CoreRouter01_to_Firewall,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Agent_NetOpsTeam,phone,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Agent_NetOpsTeam,Resource_CoreRouter01,{'label': 'agentManagesResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Agent_CustomerService,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Service_CustomerSupport,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,P1,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,AppMod_CRM_Prod,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Customer,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Agent_AppSupportL2,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - TT_CRMAuthIssue_005,Event_CRMFailure,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Agent_CustomerService,phone,{'label': 'agentPreferredContactMethod', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Resource_VM_Analytics,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Resource_VM_Analytics,App_BIPlatform,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Resource_VM_Analytics,10.0.0.30,{'label': 'resourceManagementIPAddress', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,259 - INFO - Resource_VM_Analytics,Resource_VirtualHost01,{'label': 'clusterController', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_VM_Analytics,ProductModel_UbuntuServer,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_VM_Analytics,Service_InternalAnalytics,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_VM_Analytics,virtual-machine,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_VM_Analytics,Agent_AppSupportL2,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - NetLink_DBSrv01_to_CoreSwitch,Resource_CoreRouter01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - NetLink_DBSrv01_to_CoreSwitch,Resource_DBSrv01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,Locus_RackB1,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,App_Ecommerce,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,Agent_NetOpsTeam,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,router,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,App_BIPlatform,{'label': 'resourceForApplication', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,172.16.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Resource_CoreRouter01,ProductModel_CiscoASR1K,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - ProcExec_FiberCheck_001,OpPlan_FiberTroubleshooting,{'label': 'usedProcedure', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - ProcExec_FiberCheck_001,Agent_AliceSmith,{'label': 'madeBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - OpPlan_FiberTroubleshooting,PreCond_InterfaceDown,{'label': 'operationPlanPreCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - OpPlan_FiberTroubleshooting,PostCond_InterfaceUp,{'label': 'operationPlanPostCondition', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - NetInt_LoadBalancer01_Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - NetInt_LoadBalancer01_Eth0,Resource_LoadBalancer01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - NetInt_LoadBalancer01_Eth0,NetLink_LoadBalancer01_to_Firewall,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Service_CustomerSupport,CustomerFacingService,{'label': 'serviceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Event_WebSrv01_CPUHigh,{'label': 'troubleTicketTrigger', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Customer,{'label': 'troubleTicketOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,TotalBreakdown,{'label': 'troubleTicketCategory', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,App_Ecommerce,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Service_CustomerFacingWeb,{'label': 'troubleTicketImpacts', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Agent_NetOpsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,AppMod_Ecommerce_Prod,{'label': 'troubleTicketRelatedService', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Critical,{'label': 'troubleTicketSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Agent_AppSupportL2,{'label': 'troubleTicketRelatedParty', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Failure,{'label': 'troubleTicketType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,Resource_WebSrv01,{'label': 'troubleTicketRelatedResource', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,InterruptedService,{'label': 'troubleTicketCriticity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - TT_EcommerceOutage_001,P1,{'label': 'troubleTicketPriority', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Event_WebSrv01_CPUHigh,Resource_WebSrv01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Event_WebSrv01_CPUHigh,OpPlan_WebScaleUp,{'label': 'alarmProposedRepairAction', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Event_WebSrv01_CPUHigh,Critical,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Event_WebSrv01_CPUHigh,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,260 - INFO - Event_Firewall_BlockedTraffic,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Event_Firewall_BlockedTraffic,Warning,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Event_Firewall_BlockedTraffic,Resource_Firewall01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Event_Firewall_BlockedTraffic,Agent_CharlieBrown,{'label': 'logOriginatingAgent', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - App_MonitoringSystem,infrastructure,{'label': 'applicationType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - App_MonitoringSystem,high,{'label': 'applicationBusinessImportance', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - NetLink_CoreRouter01_to_ISP,Resource_CoreRouter01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - NetLink_CoreRouter01_to_ISP,Resource_Firewall01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Event_DBSrv01_DiskFull,Resource_DBSrv01,{'label': 'logOriginatingManagedObject', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Event_DBSrv01_DiskFull,App_MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Event_DBSrv01_DiskFull,Major,{'label': 'alarmSeverity', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - ProductModel_UbuntuServer,Org_Canonical,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_BackupServer,10.0.0.60,{'label': 'resourceManagementIPAddress', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_BackupServer,Agent_DBA_Team,{'label': 'resourceManagedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_BackupServer,ProductModel_DellPowerEdgeR750,{'label': 'resourceProductModel', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_BackupServer,physical-server,{'label': 'resourceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_BackupServer,InProduction,{'label': 'resourceUsageState', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_BackupServer,Locus_RackA2,{'label': 'locatedAtLocus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - ProductModel_VMwareESXi,Org_VMware,{'label': 'productManufacturedBy', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Service_CustomerFacingWeb,CustomerFacingService,{'label': 'serviceType', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - NetInt_CoreRouter01_Gi0_0_0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - NetInt_CoreRouter01_Gi0_0_0,Resource_CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - NetInt_CoreRouter01_Gi0_0_0,NetLink_CoreRouter01_to_Firewall,{'label': 'networkInterfaceConnects', 'color': 'white', 'width': 1}
2026-01-14 14:40:38,261 - INFO - Resource_WebSrv01,Service_CustomerFacingWeb,{'label': 'subSystemOf', 'color': 'white', 'width': 1}
